"YEAR","CASEID","SERIAL","STRATA","PERNUM","LINENO","WT06","AGE","SEX","RACE","AGE_CPS8","BMI","EDUC","OCC2_CPS8","IND2_CPS8","EARNWEEK","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_GOVSERV","ACT_HHACT","ACT_HHSERV","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK"
2010,20100807101724,8618,4200,1,1,5137668.553084000,32,1,100,32,,41,125,240,540.0,0,0,0,40,0,5,0,595,150,0,0,0,345,0,10,0,295
2010,20100807101731,8619,1200,1,1,8801462.800371000,38,2,100,38,,31,125,252,400.0,20,2,0,150,0,0,0,543,0,0,0,0,152,0,111,0,462
2010,20100807101741,8620,600,1,1,1575134.553451000,46,1,100,46,,14,140,160,99999.99,0,0,0,20,0,10,0,675,0,0,0,0,735,0,0,0,0
2010,20100807101743,8621,1700,1,1,3244337.193208000,45,1,110,58,,41,123,292,1538.0,0,2,0,15,0,0,0,150,60,0,0,270,215,0,108,0,620
2010,20100807101746,8622,2100,1,1,8320203.227985000,34,1,100,33,,21,132,271,319.9,0,0,0,25,0,0,0,510,0,0,10,0,410,0,115,0,370
2010,20100807101749,8623,4204,1,1,2407320.283058000,80,1,100,80,,31,9999,9999,99999.99,0,0,0,108,0,60,0,600,0,0,0,0,415,0,62,195,0
2010,20100807101752,8624,600,1,1,2509678.752743000,54,2,100,54,,30,150,138,1057.69,0,0,0,150,0,25,0,640,20,0,0,0,325,0,0,0,0
2010,20100807101753,8625,600,1,1,6195557.399967000,32,2,131,32,,41,120,135,1923.07,35,0,0,30,0,155,0,589,0,0,20,0,30,0,71,0,510
2010,20100807101754,8626,2700,1,1,4735048.140680000,48,1,100,48,,31,200,150,640.0,0,0,0,70,0,0,0,785,0,0,0,0,0,0,30,0,555
2010,20100807101758,8627,600,1,1,24877084.93405200,20,2,100,20,,32,125,240,880.0,0,0,0,60,0,70,0,395,0,0,30,0,180,0,165,0,540
2010,20100807101759,8628,4700,1,1,8070399.706126000,35,2,100,35,,40,140,160,99999.99,0,0,0,30,0,140,0,780,60,0,60,0,360,0,10,0,0
2010,20100807101763,8629,2600,1,1,1353133.066394000,61,2,110,61,,30,9999,9999,99999.99,0,0,0,80,0,0,0,775,0,0,0,180,330,0,75,0,0
2010,20100807101771,8630,3600,1,1,21576989.84034800,32,1,100,31,,11,170,120,324.0,15,0,0,95,0,0,0,610,0,0,0,0,180,0,20,0,520
2010,20100807101772,8631,1700,1,1,2841657.652587000,41,1,100,41,,13,140,150,99999.99,0,0,0,0,0,0,0,340,0,0,0,0,500,0,60,0,540
2010,20100807101774,8632,3900,1,1,4447035.083084000,57,2,110,56,,31,125,240,100.0,1,0,0,30,0,0,0,540,0,235,70,0,394,90,80,0,0
2010,20100807101777,8633,3900,1,1,2702339.837254000,49,1,100,49,,30,9999,9999,99999.99,100,0,360,30,0,140,0,570,0,0,0,0,220,0,20,0,0
2010,20100807101781,8634,2600,1,1,5020208.615222000,54,1,100,54,,40,190,135,1442.3,0,0,0,30,0,0,0,450,0,0,0,0,440,0,20,0,500
2010,20100807101782,8635,2900,1,1,9893525.043716000,27,1,100,27,,32,131,300,815.0,235,0,0,105,0,115,0,545,0,0,70,0,225,0,55,0,90
2010,20100807101785,8636,1300,1,1,25681812.53193300,21,2,120,21,,21,140,160,99999.99,30,0,0,30,0,225,0,660,0,0,0,0,375,0,0,0,0
2010,20100807101789,8637,4200,1,1,24794226.69156300,25,1,110,25,,16,200,150,570.0,0,0,0,45,0,15,0,495,0,0,0,0,175,0,100,0,610
2010,20100807101790,8638,1300,1,1,3391708.488993000,47,2,100,47,,16,190,240,184.15,0,0,0,75,0,575,0,510,0,0,0,0,280,0,0,0,0
2010,20100807101792,8639,2103,1,1,15774391.55433600,72,2,100,71,,15,9999,9999,99999.99,0,0,0,90,0,245,0,480,0,0,0,0,625,0,0,0,0
2010,20100807101795,8640,1200,1,1,11700295.40319500,27,1,100,27,,41,150,200,807.69,45,0,0,80,0,0,0,570,0,0,60,0,120,0,100,0,465
2010,20100807101797,8641,1200,1,1,13814300.21229200,42,1,110,41,,10,9999,9999,250.0,0,0,0,30,0,60,0,1083,0,30,15,0,90,0,132,0,0
2010,20100807101799,8642,4809,1,1,2542024.669728000,75,2,100,75,,21,9999,9999,99999.99,0,0,0,65,0,230,0,585,150,0,0,75,315,0,20,0,0
2010,20100807101800,8643,800,1,1,2219169.394057000,85,2,100,85,,30,9999,9999,99999.99,0,0,0,60,0,180,0,600,0,0,80,0,430,0,90,0,0
2010,20100807101801,8644,1300,1,1,3353212.905189000,68,1,110,32,,41,111,143,1250.0,305,0,0,130,0,255,0,420,0,0,0,0,210,0,0,0,0
2010,20100807101805,8645,4200,1,1,23788984.51872600,59,1,100,58,,20,200,120,99999.99,0,0,0,30,0,120,0,420,0,0,20,0,635,0,155,0,0
2010,20100807101808,8646,3700,1,1,1164892.194935000,40,2,100,40,,40,125,240,865.38,0,0,0,85,0,140,0,690,0,0,0,0,495,0,30,0,0
2010,20100807101814,8647,3600,1,1,12553295.21396000,69,2,100,69,,30,9999,9999,99999.99,0,80,0,200,0,30,0,600,0,0,300,0,60,0,170,0,0
2010,20100807101817,8648,600,1,1,1809672.015525000,55,2,131,55,,40,111,300,1442.3,0,0,0,50,0,175,0,585,0,0,70,0,193,0,157,0,210
2010,20100807101819,8649,4800,1,1,20749152.84041300,18,1,100,18,,16,9999,9999,99999.99,0,0,0,25,0,75,0,360,0,0,25,0,845,0,90,0,20
2010,20100807101820,8650,2600,1,1,5183772.730079000,62,2,110,62,,30,9999,9999,99999.99,0,0,0,120,0,120,0,450,0,0,0,0,750,0,0,0,0
2010,20100807101821,8651,2400,1,1,2101545.533644000,44,2,100,44,,43,9999,9999,99999.99,20,0,0,60,0,250,0,405,0,0,15,0,60,0,630,0,0
2010,20100807101822,8652,3900,1,1,12913085.65511900,85,1,100,85,,30,9999,9999,99999.99,0,0,0,195,0,150,0,550,0,0,20,60,235,0,45,0,0
2010,20100807101827,8653,600,1,1,1839522.798019000,23,2,100,22,,40,150,260,99999.99,0,0,0,30,0,120,0,660,0,0,0,0,240,0,180,0,0
2010,20100807101832,8654,600,1,1,4849140.752981000,73,2,100,72,,41,140,160,99999.99,0,0,0,30,0,4,0,555,0,4,0,0,165,0,28,0,654
2010,20100807101833,8655,1200,1,1,3664549.267027000,16,2,110,16,,15,9999,9999,99999.99,0,0,300,90,0,0,0,390,0,0,0,0,660,0,0,0,0
2010,20100807101839,8656,2600,1,1,5042011.945063000,15,1,100,15,,13,9999,9999,99999.99,0,0,0,80,0,0,0,605,0,0,45,0,670,0,40,0,0
2010,20100807101842,8657,5500,1,1,12603334.11588100,54,2,100,54,,21,132,271,174.25,0,0,0,60,0,325,0,505,20,0,0,0,130,0,50,0,350
2010,20100807101846,8658,3602,1,1,2802307.707174000,25,2,100,25,,30,132,271,99999.99,0,0,0,15,0,0,0,660,0,0,0,0,765,0,0,0,0
2010,20100807101847,8659,600,1,1,12624241.75222000,18,2,131,17,,16,9999,9999,99999.99,0,0,0,100,0,180,0,715,0,60,15,0,295,0,75,0,0
2010,20100807101852,8660,1700,1,1,2321304.433115000,42,1,100,42,,31,150,160,826.92,0,0,0,20,0,300,0,480,0,0,0,0,430,110,100,0,0
2010,20100807101855,8661,1200,1,1,6195110.960332000,35,1,100,35,,32,110,240,99999.99,40,0,0,20,0,0,0,460,0,0,10,0,300,0,70,0,540
2010,20100807101856,8662,3600,1,1,12172332.24900800,49,2,100,49,,40,140,150,99999.99,7,0,0,191,0,3,0,601,30,0,10,0,327,60,211,0,0
2010,20100807101859,8663,2701,1,1,3317591.417444000,31,1,100,31,,30,132,292,561.6,0,0,0,50,0,0,0,525,0,0,32,0,688,0,115,0,0
2010,20100807101860,8664,2000,1,1,5573524.641192000,21,2,100,21,,30,125,292,99999.99,0,0,0,30,0,261,0,960,0,5,0,0,180,0,4,0,0
2010,20100807101861,8665,4700,1,1,5895701.747637000,38,2,100,38,,40,131,300,782.8,0,0,0,45,0,520,0,465,0,0,10,0,60,0,265,0,0
2010,20100807101862,8666,600,1,1,3199143.920517000,31,2,100,31,,17,134,300,360.75,55,30,0,15,0,195,0,500,0,0,15,0,405,0,45,0,0
2010,20100807101863,8667,1602,1,1,4290244.531576000,18,2,100,18,,16,140,140,115.38,0,0,0,55,0,105,0,760,10,0,0,90,280,90,50,0,0
2010,20100807101866,8668,2904,1,1,2152970.916097000,35,1,100,34,,30,190,146,1400.0,68,0,0,135,0,281,0,615,0,0,0,0,195,90,56,0,0
2010,20100807101867,8669,2600,1,1,13705250.03623900,16,1,100,16,,14,126,240,99999.99,0,0,0,65,0,421,0,690,0,30,30,0,175,0,29,0,0
2010,20100807101873,8670,5300,1,1,8611751.407249000,43,1,100,43,,21,170,120,99999.99,55,0,0,105,0,0,0,480,0,0,0,0,255,0,69,0,476
2010,20100807101876,8671,4200,1,1,4588745.435127000,32,1,110,32,,31,140,194,1000.0,30,0,0,330,0,195,0,495,0,0,0,0,260,0,40,0,0
2010,20100807101877,8672,600,1,1,12785886.70081300,52,2,100,51,,40,9999,9999,99999.99,0,0,0,120,0,480,0,715,0,0,0,90,0,0,35,0,0
2010,20100807101880,8673,600,1,1,6425367.017375000,80,2,100,80,,41,9999,9999,99999.99,0,0,0,95,0,608,0,580,0,0,0,0,147,0,0,0,0
2010,20100807101895,8674,4800,1,1,867959.2119630000,58,2,100,57,,31,132,271,99999.99,0,0,0,150,0,60,0,915,0,0,0,120,45,120,30,0,0
2010,20100807101896,8675,3600,1,1,8970866.332478000,59,1,100,58,,32,110,300,2403.84,0,0,0,0,0,120,0,470,0,0,5,0,765,0,80,0,0
2010,20100807101899,8676,4802,1,1,5013385.073165000,54,2,100,54,,40,9999,9999,99999.99,0,45,0,175,0,140,0,585,30,30,135,0,120,60,120,0,0
2010,20100807101900,8677,4100,1,1,2988756.690165000,56,1,100,56,,41,140,210,99999.99,0,0,0,80,0,110,0,480,0,0,30,0,243,300,47,0,5
2010,20100807101905,8678,1700,1,1,10356745.61616000,17,1,100,16,,15,9999,9999,99999.99,0,1,430,80,0,0,0,589,0,0,0,0,210,45,40,30,0
2010,20100807101915,8679,3700,1,1,6813572.958352000,39,1,110,39,,40,150,251,1080.0,0,0,0,15,0,20,0,365,0,55,10,0,15,75,118,0,767
2010,20100807101916,8680,5100,1,1,3245043.426743000,64,2,110,64,,12,132,160,290.85,0,0,0,0,0,0,0,780,0,0,0,120,0,0,65,0,475
2010,20100807101919,8681,600,1,1,4732178.555643000,30,2,100,30,,12,133,231,100.0,0,0,0,40,0,0,0,600,0,0,85,0,0,0,175,0,540
2010,20100807101922,8682,4502,1,1,1148060.468752000,48,2,110,48,,16,132,271,68.16,0,0,0,3,0,10,0,240,0,0,0,0,1187,0,0,0,0
2010,20100807101923,8683,5300,1,1,2779290.466311000,41,2,100,41,,21,150,170,440.0,0,0,0,45,0,165,0,480,0,0,250,0,355,15,130,0,0
2010,20100807101924,8684,4205,1,1,2666341.891216000,67,1,100,67,,21,9999,9999,99999.99,0,0,0,45,0,500,0,480,10,0,25,0,240,0,140,0,0
2010,20100807101931,8685,3711,1,1,18023085.57995100,28,1,100,28,,21,180,120,99999.99,10,0,0,30,0,180,0,480,0,0,0,0,642,0,98,0,0
2010,20100807101932,8686,2700,1,1,7906864.286294000,33,1,100,33,,30,180,290,392.3,30,0,0,70,0,0,0,395,0,0,0,0,95,0,90,0,740
2010,20100807101934,8687,3700,1,1,2637652.386271000,49,2,100,49,,43,125,240,961.53,6,0,0,71,0,80,0,540,0,0,80,0,234,0,163,0,230
2010,20100807101936,8688,4502,1,1,14467911.79165400,26,2,110,26,,21,150,160,275.0,0,0,0,0,0,75,0,665,0,0,5,0,554,0,141,0,0
2010,20100807101938,8689,2400,1,1,2624063.067878000,39,2,100,38,,21,9999,9999,99999.99,330,0,0,120,0,180,0,540,0,0,60,0,150,0,40,0,0
2010,20100807101939,8690,4800,1,1,3720230.228769000,49,2,110,49,,41,127,251,1692.3,0,0,425,30,0,115,0,560,0,0,0,0,250,0,0,0,0
2010,20100807101940,8691,2701,1,1,68992160.52985400,42,2,100,42,,13,9999,9999,99999.99,0,0,0,135,0,540,0,495,0,0,0,0,90,0,0,180,0
2010,20100807101947,8692,3600,1,1,12588784.65628900,68,2,100,68,,42,127,251,99999.99,0,0,0,45,0,238,0,570,0,0,103,0,250,0,124,0,110
2010,20100807101948,8693,5106,1,1,4153329.303776000,35,2,100,35,,40,125,240,692.3,5,0,0,120,0,0,0,615,0,0,270,0,0,190,180,0,60
2010,20100807101949,8694,2600,1,1,8352064.450746000,57,1,100,57,,40,110,251,1442.3,0,0,0,75,0,300,0,682,0,0,0,0,153,0,0,0,180
2010,20100807101951,8695,3901,1,1,4182476.934534000,37,2,100,38,,21,132,271,320.0,0,0,0,30,0,80,0,705,0,0,10,0,190,0,65,0,360
2010,20100807101952,8696,900,1,1,13576749.65769100,29,2,100,29,,40,125,300,450.0,95,0,0,105,0,90,0,620,0,0,90,0,350,0,90,0,0
2010,20100807101954,8697,3800,1,1,5965263.786438000,51,1,120,51,,10,9999,9999,99999.99,0,0,0,30,0,720,0,330,0,0,15,0,325,0,20,0,0
2010,20100807101956,8698,1800,1,1,2412948.633403000,80,2,100,80,,30,9999,9999,99999.99,0,0,0,90,0,20,0,760,0,0,0,0,505,0,65,0,0
2010,20100807101958,8699,2500,1,1,5989093.756413000,44,1,100,43,,42,127,251,1923.0,10,0,0,105,0,42,0,455,0,30,0,0,60,30,50,0,658
2010,20100807101960,8700,2700,1,1,5775849.780383000,80,1,100,80,,31,9999,9999,99999.99,0,0,0,150,0,340,0,540,0,0,60,0,340,0,10,0,0
2010,20100807101962,8701,4800,1,1,3589998.600574000,40,2,110,39,,21,111,220,99999.99,0,0,0,2,0,155,0,610,50,0,0,88,353,0,4,0,0
2010,20100807101971,8702,1300,1,1,2896324.880673000,56,1,100,56,,31,133,231,600.0,0,0,0,50,0,346,0,585,0,0,3,0,426,0,30,0,0
2010,20100807101974,8703,4506,1,1,2182395.722893000,65,2,100,65,,17,9999,9999,99999.99,0,335,0,15,0,180,0,450,10,0,15,0,315,0,120,0,0
2010,20100807101975,8704,4903,1,1,1475811.543204000,71,2,100,71,,16,9999,9999,189.0,0,0,0,45,0,720,0,465,0,0,0,0,90,0,0,0,0
2010,20100807101977,8705,4800,1,1,3454795.071004000,34,1,100,34,,40,126,160,560.0,0,0,0,90,0,0,0,870,0,0,5,150,180,0,80,0,0
2010,20100807101981,8706,3400,1,1,6621803.606710000,37,1,100,36,,21,180,120,1560.0,0,0,0,60,0,150,0,540,0,0,10,0,95,0,75,0,480
2010,20100807101983,8707,2400,1,1,6097324.874362000,42,1,110,41,,41,131,231,1923.07,0,0,0,40,0,0,0,570,0,140,5,0,460,0,45,0,180
2010,20100807101985,8708,5000,1,1,6831076.515778000,47,2,100,47,,40,110,240,1153.84,108,0,0,50,0,90,0,505,0,0,2,0,58,50,10,0,567
2010,20100807101988,8709,5100,1,1,2789422.022589000,31,1,100,30,,30,110,270,1185.0,150,0,0,105,0,180,0,690,0,0,60,0,180,0,45,0,30
2010,20100807101989,8710,600,1,1,22514899.03810600,16,2,110,16,,16,9999,9999,99999.99,16,0,0,60,0,10,0,480,0,0,75,0,524,45,230,0,0
2010,20100807101992,8711,900,1,1,18360856.16486000,20,2,100,20,,30,133,231,120.0,0,0,0,30,0,105,0,635,0,0,0,0,90,0,65,0,390
2010,20100807101993,8712,3200,1,1,2509541.055122000,65,1,100,65,,30,9999,9999,99999.99,0,0,0,15,0,45,0,330,0,0,5,0,1025,10,10,0,0
2010,20100807101995,8713,5100,1,1,1696717.655989000,61,2,100,60,,30,9999,9999,99999.99,0,0,0,30,0,55,0,570,61,0,0,0,724,0,0,0,0
2010,20100807101999,8714,3600,1,1,2380302.079328000,54,2,110,53,,40,200,251,1250.0,0,0,0,30,0,0,0,510,0,0,0,0,270,0,105,120,405
2010,20100807102003,8715,5100,1,1,15186964.24820700,16,2,100,15,,13,9999,9999,99999.99,0,0,0,15,0,10,0,750,0,0,0,0,665,0,0,0,0
2010,20100807102004,8716,1000,1,1,15601302.42728500,79,2,100,79,,21,9999,9999,99999.99,0,0,0,165,0,135,0,665,0,0,15,0,454,0,6,0,0
2010,20100807102005,8717,3500,1,1,4997373.667823000,48,2,100,48,,21,131,220,646.15,120,0,0,70,0,0,0,540,20,0,60,0,0,0,365,0,0
2010,20100807102008,8718,1300,1,1,3318372.118011000,46,2,100,45,,20,150,143,1076.92,15,0,0,130,0,255,0,540,60,0,0,50,390,0,0,0,0
2010,20100807102010,8719,2400,1,1,5018254.725565000,67,2,110,67,,30,110,260,99999.99,0,0,0,20,0,360,0,700,0,0,55,0,260,0,45,0,0
2010,20100807102011,8720,5300,1,1,8915797.252340000,51,2,100,50,,32,127,250,1760.0,0,0,0,20,0,75,0,525,0,0,0,0,210,0,35,0,515
2010,20100807102012,8721,4200,1,1,5096807.623240000,66,2,110,66,,21,9999,9999,99999.99,0,0,0,10,0,25,0,495,0,0,40,0,735,0,45,0,0
2010,20100807102015,8722,500,1,1,4867144.601923000,71,1,100,71,,40,9999,9999,99999.99,0,0,0,30,0,0,0,537,0,0,10,0,180,0,26,657,0
2010,20100807102016,8723,4200,1,1,9344276.502900000,49,2,100,49,,21,110,200,440.0,5,0,0,30,0,0,0,505,0,0,30,0,170,0,100,0,600
2010,20100807102021,8724,2500,1,1,1970087.874616000,63,2,100,63,,41,170,300,1000.0,0,0,0,120,0,381,0,578,146,0,0,0,120,35,0,0,60
2010,20100807102023,8725,2400,1,1,21302834.09219800,32,1,100,31,,40,134,291,99999.99,1,0,0,85,0,15,0,450,0,0,15,0,160,0,129,0,585
2010,20100807102024,8726,1800,1,1,2076189.332971000,49,2,100,49,,21,140,160,365.38,0,20,0,180,0,37,0,500,15,0,180,0,352,0,156,0,0
2010,20100807102026,8727,600,1,1,5055645.049402000,43,2,100,43,,40,140,150,900.0,160,0,0,20,0,85,0,595,0,0,15,0,70,0,155,0,340
2010,20100807102032,8728,400,1,1,3113066.869586000,35,1,100,35,,30,150,170,838.66,0,0,0,30,0,0,0,700,0,0,0,0,660,0,50,0,0
2010,20100807102034,8729,800,1,1,23055795.97540400,20,2,100,19,,30,150,240,400.0,0,0,293,80,0,0,0,480,0,0,0,0,20,60,42,105,90
2010,20100807102039,8730,2001,1,1,5080630.825372000,66,2,100,66,,30,150,194,99999.99,0,0,0,135,0,240,0,536,0,0,30,170,240,0,89,0,0
2010,20100807102042,8731,401,1,1,6043247.364282000,61,2,100,60,,30,9999,9999,99999.99,0,0,0,75,0,515,0,600,10,0,0,0,240,0,0,0,0
2010,20100807102045,8732,3601,1,1,2843286.672230000,35,2,100,34,,30,125,252,99999.99,0,12,0,30,0,210,0,532,0,0,60,0,343,0,118,135,0
2010,20100807102046,8733,3100,1,1,1850824.925467000,45,2,100,45,,40,127,251,420.0,0,0,0,90,0,280,0,635,0,0,0,115,289,0,21,10,0
2010,20100807102049,8734,2000,1,1,9140942.445681000,62,1,100,62,,40,140,142,99999.99,0,0,0,95,0,130,0,435,22,0,0,0,310,0,0,0,448
2010,20100807102050,8735,1200,1,1,7027426.242109000,73,2,100,73,,14,9999,9999,99999.99,0,0,0,175,0,80,0,574,80,0,102,20,266,0,78,65,0
2010,20100807102053,8736,2000,1,1,5870974.920523000,31,2,100,31,,40,127,251,80.0,0,0,0,45,0,120,0,540,110,0,20,80,416,30,49,30,0
2010,20100807102057,8737,404,1,1,1405232.144545000,49,2,100,49,,30,133,270,200.0,0,0,0,75,0,260,0,630,0,0,0,0,430,0,45,0,0
2010,20100807102059,8738,2604,1,1,4090851.290518000,24,1,100,23,,30,131,300,320.0,0,0,0,50,0,70,0,560,0,0,0,0,486,90,184,0,0
2010,20100807102063,8739,5601,1,1,2270310.541181000,80,2,100,80,,21,9999,9999,99999.99,0,0,0,90,0,85,0,490,0,0,0,0,630,0,145,0,0
2010,20100807102065,8740,3400,1,1,16072281.02999700,71,1,100,71,,21,170,120,99999.99,0,0,0,120,0,0,0,540,0,0,0,0,180,0,0,0,600
2010,20100807102066,8741,5300,1,1,10135444.05237200,25,2,100,25,,21,150,220,108.0,205,71,0,105,0,0,0,645,0,120,5,0,251,0,38,0,0
2010,20100807102067,8742,4800,1,1,2181993.277114000,50,2,100,50,,12,9999,9999,99999.99,90,0,0,30,0,480,0,630,0,0,0,0,210,0,0,0,0
2010,20100807102068,8743,1801,1,1,2289975.032924000,51,1,100,50,,21,133,240,336.8,0,0,0,120,0,0,0,600,0,0,0,0,720,0,0,0,0
2010,20100807102069,8744,900,1,1,2229054.022365000,63,2,110,62,,40,110,240,880.0,0,0,0,60,0,0,0,0,0,0,30,0,0,0,55,0,1295
2010,20100807102073,8745,2600,1,1,4539964.229449000,44,2,100,44,,40,9999,9999,99999.99,0,0,0,313,0,422,0,515,0,0,60,0,30,90,10,0,0
2010,20100807102084,8746,3700,1,1,2370199.767841000,43,2,100,43,,40,140,160,100.0,0,0,0,60,0,0,0,672,0,0,5,0,110,60,115,0,418
2010,20100807102086,8747,2700,1,1,1857232.310711000,27,2,110,27,,21,132,271,269.23,0,0,0,0,0,265,0,465,0,0,0,0,0,0,85,0,625
2010,20100807102088,8748,5300,1,1,4719779.613403000,39,2,120,38,,40,9999,9999,99999.99,0,0,0,80,0,20,0,615,0,0,200,30,326,0,49,0,0
2010,20100807102089,8749,3600,1,1,10622295.45167500,24,2,110,24,,30,132,271,250.0,0,0,0,15,0,30,0,734,0,0,0,0,364,0,12,0,285
2010,20100807102091,8750,3905,1,1,2394806.621528000,53,2,100,53,,30,132,240,99999.99,0,0,0,45,0,240,0,755,20,0,65,0,275,0,40,0,0
2010,20100807102093,8751,5100,1,1,2994494.959621000,43,1,110,43,,20,170,120,961.53,0,0,0,0,0,90,0,705,0,0,0,0,600,0,35,0,0
2010,20100807102096,8752,4901,1,1,18941441.77806800,17,2,100,16,,14,9999,9999,99999.99,0,0,635,40,0,10,0,417,0,0,2,0,68,196,72,0,0
2010,20100807102102,8753,600,1,1,17183323.20110600,39,1,100,39,,21,9999,9999,99999.99,0,0,0,10,0,0,0,680,0,0,0,0,750,0,0,0,0
2010,20100807102104,8754,2700,1,1,9369455.161745000,34,1,100,33,,41,126,300,923.07,0,0,0,55,0,50,5,400,0,0,0,0,490,100,340,0,0
2010,20100807102105,8755,5500,1,1,10908538.15246000,69,1,100,68,,40,9999,9999,99999.99,0,0,0,105,0,90,0,625,0,105,45,0,200,140,130,0,0
2010,20100807102106,8756,4100,1,1,4354092.294374000,85,1,100,85,,30,9999,9999,99999.99,0,343,0,162,0,167,0,540,0,0,15,0,178,0,35,0,0
2010,20100807102110,8757,600,1,1,5586935.931894000,54,2,100,54,,21,9999,9999,99999.99,0,47,0,135,0,366,0,377,60,0,0,0,270,0,20,0,0
2010,20100807102111,8758,2300,1,1,2709693.203088000,52,2,100,52,,40,111,250,673.07,2,0,0,20,0,395,0,523,90,0,0,0,150,0,260,0,0
2010,20100807102121,8759,4200,1,1,8294176.580150000,27,1,100,26,,40,125,240,600.0,0,0,0,53,0,110,0,570,0,0,3,0,70,45,106,0,483
2010,20100807102124,8760,3900,1,1,19127060.27026900,15,1,100,15,,13,9999,9999,99999.99,0,0,0,10,0,40,0,760,0,0,180,0,360,0,90,0,0
2010,20100807102128,8761,600,1,1,4666239.845998000,71,2,100,71,,41,9999,9999,99999.99,0,0,0,55,0,45,0,897,20,0,3,0,145,0,35,240,0
2010,20100807102130,8762,5500,1,1,4528492.422027000,47,2,100,46,,31,132,271,298.0,0,0,240,30,0,0,0,390,0,0,0,0,480,0,120,0,180
2010,20100807102132,8763,3501,1,1,2338354.338574000,42,2,201,42,,30,150,300,653.84,0,0,0,60,0,320,0,540,0,0,30,0,355,0,75,60,0
2010,20100807102134,8764,3600,1,1,6823819.467835000,74,2,100,74,,30,9999,9999,99999.99,0,0,0,30,0,225,0,660,0,0,0,55,460,0,10,0,0
2010,20100807102138,8765,2800,1,1,5460960.914556000,32,2,120,32,,30,9999,9999,99999.99,150,0,0,88,0,37,0,643,0,0,120,0,36,0,137,0,0
2010,20100807102140,8766,4100,1,1,2038184.529525000,49,2,100,48,,30,150,251,708.0,37,0,0,140,0,75,0,450,0,0,0,60,130,0,44,0,504
2010,20100807102142,8767,1800,1,1,4345430.694064000,55,2,100,55,,30,9999,9999,99999.99,0,360,0,35,0,40,0,525,5,0,10,0,315,60,90,0,0
2010,20100807102144,8768,4205,1,1,6421432.344044000,62,1,100,62,,42,127,251,2884.61,0,0,0,210,0,0,0,660,0,0,0,0,0,330,120,0,120
2010,20100807102147,8769,2600,1,1,32140703.75036000,22,1,100,22,,21,180,211,99999.99,0,0,0,60,0,20,0,879,120,0,0,0,360,0,1,0,0
2010,20100807102149,8770,4101,1,1,983939.7783630000,44,2,100,44,,40,111,252,678.46,15,0,0,40,0,375,0,723,0,0,55,0,172,10,50,0,0
2010,20100807102155,8771,3900,1,1,1091033.620609000,46,2,100,46,,40,127,251,865.38,0,60,0,40,0,335,0,720,0,0,0,60,160,0,65,0,0
2010,20100807102157,8772,5600,1,1,6042885.978562000,64,1,110,64,,40,180,160,99999.99,0,0,0,3,0,0,0,902,0,0,5,0,170,0,14,0,346
2010,20100807102158,8773,2900,1,1,2079670.702045000,40,2,100,40,,40,110,200,1153.0,0,0,0,50,0,45,0,480,0,0,0,0,225,15,95,0,530
2010,20100807102161,8774,2703,1,1,5667946.559825000,39,1,100,39,,21,200,160,675.0,50,0,0,60,0,75,0,435,15,0,0,0,95,0,40,0,650
2010,20100807102164,8775,5302,1,1,12206356.40514600,80,1,201,80,,30,9999,9999,99999.99,40,0,0,20,0,134,0,403,0,0,0,0,593,0,135,0,0
2010,20100807102166,8776,600,1,1,5601102.078151000,28,2,110,28,,30,150,231,392.3,45,0,0,30,0,150,0,630,45,0,0,0,15,0,25,0,500
2010,20100807102169,8777,4200,1,1,6423125.182936000,80,2,100,80,,30,9999,9999,99999.99,0,0,0,120,0,15,0,690,0,0,0,0,575,0,40,0,0
2010,20100807102176,8778,4800,1,1,4112304.595366000,62,1,100,62,,42,111,220,99999.99,0,0,0,105,0,0,0,525,0,0,65,0,395,0,20,0,330
2010,20100807102180,8779,1200,1,1,6251557.607650000,75,1,100,75,,21,110,210,99999.99,0,0,0,120,0,270,0,660,0,0,0,0,330,0,0,0,60
2010,20100807102185,8780,4200,1,1,5849966.864406000,39,1,100,39,,40,110,231,2884.0,0,0,0,15,0,45,0,540,0,0,0,0,150,0,120,0,570
2010,20100807102191,8781,2200,1,1,6257677.535860000,36,1,100,36,,40,111,250,1100.0,0,0,0,15,0,330,0,510,0,0,0,0,30,0,30,0,525
2010,20100807102197,8782,4800,1,1,6570396.644342000,43,1,100,42,,40,110,170,2000.0,2,0,0,15,0,25,0,485,0,0,40,0,143,0,82,0,648
2010,20100807102200,8783,5300,1,1,3434467.415553000,43,1,110,43,,21,134,251,99999.99,55,0,0,90,0,60,0,635,0,0,0,180,225,0,90,0,60
2010,20100807102204,8784,3600,1,1,10614597.75736400,58,2,100,58,,40,150,251,1153.84,0,0,0,30,0,0,0,660,0,0,0,0,170,0,20,0,560
2010,20100807102206,8785,5400,1,1,2052619.472375000,80,2,100,80,,16,9999,9999,99999.99,0,10,0,100,0,90,0,755,90,0,0,70,300,0,25,0,0
2010,20100807102207,8786,4700,1,1,5799901.661809000,35,2,100,26,,40,9999,9999,99999.99,130,0,0,90,0,30,0,600,0,0,0,150,295,0,40,105,0
